input_data,target_data
ব-ে-হ-া-য়-া- -ব-ে-শ-র-ম,বেহায়া বেশরম
ব/ে/হ/া/য়/া/ /ব/ে/শ/র/ম,বেহায়া বেশরম
ব*হায়া ব*শরম,বেহায়া বেশরম
বোদ* খুলে,বোদা খুলে
ব-ো-দ-া- -খ-ু-ল-ে,বোদা খুলে
ব/ো/দ/া/ /খ/ু/ল/ে,বোদা খুলে
বোদা খু*ে,বোদা খুলে
বৌদির*বাল,বৌদির বাল
ব-ৌ-দ-ি-র- -ব-া-ল,বৌদির বাল
ব/ৌ/দ/ি/র/ /ব/া/ল,বৌদির বাল
বৌদির ব*ল,বৌদির বাল
বৌদ্ধ জঙ্*িদের,বৌদ্ধ জঙ্গিদের
ব-ৌ-দ-্-ধ- -জ-ঙ-্-গ-ি-দ-ে-র,বৌদ্ধ জঙ্গিদের
ব/ৌ/দ/্/ধ/ /জ/ঙ/্/গ/ি/দ/ে/র,বৌদ্ধ জঙ্গিদের
*ৌদ্ধ জঙ্গিদের,বৌদ্ধ জঙ্গিদের
বৌদ্ধ জঙ*গিদেরকে,বৌদ্ধ জঙ্গিদেরকে
ব-ৌ-দ-্-ধ- -জ-ঙ-্-গ-ি-দ-ে-র-ক-ে,বৌদ্ধ জঙ্গিদেরকে
ব/ৌ/দ/্/ধ/ /জ/ঙ/্/গ/ি/দ/ে/র/ক/ে,বৌদ্ধ জঙ্গিদেরকে
বৌদ্ধ জঙ্গিদ*রকে,বৌদ্ধ জঙ্গিদেরকে
বৌদ্ধ জঙ্*িবাদী,বৌদ্ধ জঙ্গিবাদী
ব-ৌ-দ-্-ধ- -জ-ঙ-্-গ-ি-ব-া-দ-ী,বৌদ্ধ জঙ্গিবাদী
ব/ৌ/দ/্/ধ/ /জ/ঙ/্/গ/ি/ব/া/দ/ী,বৌদ্ধ জঙ্গিবাদী
*ৌদ্ধ জঙ্গিবাদী,বৌদ্ধ জঙ্গিবাদী
ব্রা দে*া,ব্রা দেখা
ব-্-র-া- -দ-ে-খ-া,ব্রা দেখা
ব/্/র/া/ /দ/ে/খ/া,ব্রা দেখা
ব*রা দে*া,ব্রা দেখা
ব্রা *েখিয়ে,ব্রা দেখিয়ে
ব-্-র-া- -দ-ে-খ-ি-য়-ে,ব্রা দেখিয়ে
ব/্/র/া/ /দ/ে/খ/ি/য়/ে,ব্রা দেখিয়ে
ব*****েখিয়ে,ব্রা দেখিয়ে
ব্*া পড়,ব্রা পড়
ব-্-র-া- -প-ড়,ব্রা পড়
ব/্/র/া/ /প/ড়,ব্রা পড়
ব্*া**ড়,ব্রা পড়
ব্র* পেন্টি,ব্রা পেন্টি
ব-্-র-া- -প-ে-ন-্-ট-ি,ব্রা পেন্টি
ব/্/র/া/ /প/ে/ন/্/ট/ি,ব্রা পেন্টি
ব্রা প**্টি,ব্রা পেন্টি
ব্র* সাইজ,ব্রা সাইজ
ব-্-র-া- -স-া-ই-জ,ব্রা সাইজ
ব/্/র/া/ /স/া/ই/জ,ব্রা সাইজ
***া স*ইজ,ব্রা সাইজ
ভাতার চে*্জ,ভাতার চেঞ্জ
ভ-া-ত-া-র- -চ-ে-ঞ-্-জ,ভাতার চেঞ্জ
ভ/া/ত/া/র/ /চ/ে/ঞ/্/জ,ভাতার চেঞ্জ
ভ*তা* চ**্জ,ভাতার চেঞ্জ
ভাত*র নাকি,ভাতার নাকি
ভ-া-ত-া-র- -ন-া-ক-ি,ভাতার নাকি
ভ/া/ত/া/র/ /ন/া/ক/ি,ভাতার নাকি
ভাতা* নাকি,ভাতার নাকি
ভাতারি *ল্ট্রা,ভাতারি আল্ট্রা
ভ-া-ত-া-র-ি- -আ-ল-্-ট-্-র-া,ভাতারি আল্ট্রা
ভ/া/ত/া/র/ি/ /আ/ল/্/ট/্/র/া,ভাতারি আল্ট্রা
ভ*তা*ি*আল্***া,ভাতারি আল্ট্রা
ভাতারি মহ*লা,ভাতারি মহিলা
ভ-া-ত-া-র-ি- -ম-হ-ি-ল-া,ভাতারি মহিলা
ভ/া/ত/া/র/ি/ /ম/হ/ি/ল/া,ভাতারি মহিলা
ভাতারি*মহ*লা,ভাতারি মহিলা
ভা*ারি মা,ভাতারি মা
ভ-া-ত-া-র-ি- -ম-া,ভাতারি মা
ভ/া/ত/া/র/ি/ /ম/া,ভাতারি মা
ভ*তারি মা,ভাতারি মা
ভাতা*ি মাগি,ভাতারি মাগি
ভ-া-ত-া-র-ি- -ম-া-গ-ি,ভাতারি মাগি
ভ/া/ত/া/র/ি/ /ম/া/গ/ি,ভাতারি মাগি
ভাতার**মাগি,ভাতারি মাগি
ভাত*রি ম্যাক্স,ভাতারি ম্যাক্স
ভ-া-ত-া-র-ি- -ম-্-য-া-ক-্-স,ভাতারি ম্যাক্স
ভ/া/ত/া/র/ি/ /ম/্/য/া/ক/্/স,ভাতারি ম্যাক্স
*াতারি ম্য*ক্স,ভাতারি ম্যাক্স
ভাত*রির জন্য,ভাতারির জন্য
ভ-া-ত-া-র-ি-র- -জ-ন-্-য,ভাতারির জন্য
ভ/া/ত/া/র/ি/র/ /জ/ন/্/য,ভাতারির জন্য
ভাতারির জন*য,ভাতারির জন্য
ভাতারির *ল,ভাতারির দল
ভ-া-ত-া-র-ি-র- -দ-ল,ভাতারির দল
ভ/া/ত/া/র/ি/র/ /দ/ল,ভাতারির দল
ভাতা*ির*দল,ভাতারির দল
ভাতারির মু*ে,ভাতারির মুখে
ভ-া-ত-া-র-ি-র- -ম-ু-খ-ে,ভাতারির মুখে
ভ/া/ত/া/র/ি/র/ /ম/ু/খ/ে,ভাতারির মুখে
ভাতারির ম*খে,ভাতারির মুখে
ভাতা*ির লগে,ভাতারির লগে
ভ-া-ত-া-র-ি-র- -ল-গ-ে,ভাতারির লগে
ভ/া/ত/া/র/ি/র/ /ল/গ/ে,ভাতারির লগে
ভাত*রির*ল**,ভাতারির লগে
ভাতারির *ভাপতি,ভাতারির সভাপতি
ভ-া-ত-া-র-ি-র- -স-ভ-া-প-ত-ি,ভাতারির সভাপতি
ভ/া/ত/া/র/ি/র/ /স/ভ/া/প/ত/ি,ভাতারির সভাপতি
ভাতারির**ভ*পতি,ভাতারির সভাপতি
ভা*ারী বারো,ভাতারী বারো
ভ-া-ত-া-র-ী- -ব-া-র-ো,ভাতারী বারো
ভ/া/ত/া/র/ী/ /ব/া/র/ো,ভাতারী বারো
**তারী ব***,ভাতারী বারো
ভাতার*র অভাব,ভাতারের অভাব
ভ-া-ত-া-র-ে-র- -অ-ভ-া-ব,ভাতারের অভাব
ভ/া/ত/া/র/ে/র/ /অ/ভ/া/ব,ভাতারের অভাব
***া**র *ভাব,ভাতারের অভাব
ভারতী*় দালাল,ভারতীয় দালাল
ভ-া-র-ত-ী-য-়- -দ-া-ল-া-ল,ভারতীয় দালাল
ভ/া/র/ত/ী/য/়/ /দ/া/ল/া/ল,ভারতীয় দালাল
ভ*রতীয় দালা*,ভারতীয় দালাল
ভারতীয় এজেন*ট,ভারতীয় এজেন্ট
ভ-া-র-ত-ী-য়- -এ-জ-ে-ন-্-ট,ভারতীয় এজেন্ট
ভ/া/র/ত/ী/য়/ /এ/জ/ে/ন/্/ট,ভারতীয় এজেন্ট
ভা**ীয় **েন*ট,ভারতীয় এজেন্ট
ভারতীয়*গোলামী,ভারতীয় গোলামী
ভ-া-র-ত-ী-য়- -গ-ো-ল-া-ম-ী,ভারতীয় গোলামী
ভ/া/র/ত/ী/য়/ /গ/ো/ল/া/ম/ী,ভারতীয় গোলামী
ভা*তীয় গোলা**,ভারতীয় গোলামী
ভারতীয়*দালাল,ভারতীয় দালাল
ভ-া-র-ত-ী-য়- -দ-া-ল-া-ল,ভারতীয় দালাল
ভ/া/র/ত/ী/য়/ /দ/া/ল/া/ল,ভারতীয় দালাল
ভারতীয় *ালাল,ভারতীয় দালাল
ভার*ীয় বীজে,ভারতীয় বীজে
ভ-া-র-ত-ী-য়- -ব-ী-জ-ে,ভারতীয় বীজে
ভ/া/র/ত/ী/য়/ /ব/ী/জ/ে,ভারতীয় বীজে
ভারতী***ীজ*,ভারতীয় বীজে
ভারতীয়*রাজাকার,ভারতীয় রাজাকার
ভ-া-র-ত-ী-য়- -র-া-জ-া-ক-া-র,ভারতীয় রাজাকার
ভ/া/র/ত/ী/য়/ /র/া/জ/া/ক/া/র,ভারতীয় রাজাকার
ভারতীয় র*জাক*র,ভারতীয় রাজাকার
ভারত*র দালাল,ভারতের দালাল
ভ-া-র-ত-ে-র- -দ-া-ল-া-ল,ভারতের দালাল
ভ/া/র/ত/ে/র/ /দ/া/ল/া/ল,ভারতের দালাল
ভ*রতের*দালাল,ভারতের দালাল
ভা*তের দালালদের,ভারতের দালালদের
ভ-া-র-ত-ে-র- -দ-া-ল-া-ল-দ-ে-র,ভারতের দালালদের
ভ/া/র/ত/ে/র/ /দ/া/ল/া/ল/দ/ে/র,ভারতের দালালদের
ভার*ের দালা**ের,ভারতের দালালদের
ভারতে* দালালি,ভারতের দালালি
ভ-া-র-ত-ে-র- -দ-া-ল-া-ল-ি,ভারতের দালালি
ভ/া/র/ত/ে/র/ /দ/া/ল/া/ল/ি,ভারতের দালালি
*ারতের**াল*লি,ভারতের দালালি
ভ*রতের দালালী,ভারতের দালালী
ভ-া-র-ত-ে-র- -দ-া-ল-া-ল-ী,ভারতের দালালী
ভ/া/র/ত/ে/র/ /দ/া/ল/া/ল/ী,ভারতের দালালী
ভা*তের দ**ালী,ভারতের দালালী
ভাস্*র্য হারাম,ভাস্কর্য হারাম
ভ-া-স-্-ক-র-্-য- -হ-া-র-া-ম,ভাস্কর্য হারাম
ভ/া/স/্/ক/র/্/য/ /হ/া/র/া/ম,ভাস্কর্য হারাম
ভাস্কর্য হার*ম,ভাস্কর্য হারাম
ভুদ* চুদী,ভুদা চুদী
ভ-ু-দ-া- -চ-ু-দ-ী,ভুদা চুদী
ভ/ু/দ/া/ /চ/ু/দ/ী,ভুদা চুদী
ভ*দা চ*দী,ভুদা চুদী
ভো*া চুদি,ভোদা চুদি
ভ-ো-দ-া- -চ-ু-দ-ি,ভোদা চুদি
ভ/ো/দ/া/ /চ/ু/দ/ি,ভোদা চুদি
ভ*দা*চ*দি,ভোদা চুদি
ভোদা চ*ষা,ভোদা চুষা
ভ-ো-দ-া- -চ-ু-ষ-া,ভোদা চুষা
ভ/ো/দ/া/ /চ/ু/ষ/া,ভোদা চুষা
ভো*া চ*ষা,ভোদা চুষা
ভো*া দিয়ে,ভোদা দিয়ে
ভ-ো-দ-া- -দ-ি-য়-ে,ভোদা দিয়ে
ভ/ো/দ/া/ /দ/ি/য়/ে,ভোদা দিয়ে
ভো*া দিয়*,ভোদা দিয়ে
ভোদা মার*য়ে,ভোদা মারিয়ে
ভ-ো-দ-া- -ম-া-র-ি-য়-ে,ভোদা মারিয়ে
ভ/ো/দ/া/ /ম/া/র/ি/য়/ে,ভোদা মারিয়ে
**দা*মারিয়*,ভোদা মারিয়ে
ভোদা ল*ল,ভোদা লাল
ভ-ো-দ-া- -ল-া-ল,ভোদা লাল
ভ/ো/দ/া/ /ল/া/ল,ভোদা লাল
ভোদ* লাল,ভোদা লাল
ভোদায় আঙুলদি*ায়,ভোদায় আঙুলদিয়ায়
ভ-ো-দ-া-য়- -আ-ঙ-ু-ল-দ-ি-য়-া-য়,ভোদায় আঙুলদিয়ায়
ভ/ো/দ/া/য়/ /আ/ঙ/ু/ল/দ/ি/য়/া/য়,ভোদায় আঙুলদিয়ায়
ভ*দা* আঙুলদ**ায়,ভোদায় আঙুলদিয়ায়
ভোদ*র মাল,ভোদার মাল
ভ-ো-দ-া-র- -ম-া-ল,ভোদার মাল
ভ/ো/দ/া/র/ /ম/া/ল,ভোদার মাল
*ো*ার *া*,ভোদার মাল
ম* খোর,মদ খোর
ম-দ- -খ-ো-র,মদ খোর
ম/দ/ /খ/ো/র,মদ খোর
*দ খোর,মদ খোর
ম*়দা মাখা,ময়দা মাখা
ম-য-়-দ-া- -ম-া-খ-া,ময়দা মাখা
ম/য/়/দ/া/ /ম/া/খ/া,ময়দা মাখা
ময*দ* *াখা,ময়দা মাখা
ময়দ* মাখানো,ময়দা মাখানো
ম-য-়-দ-া- -ম-া-খ-া-ন-ো,ময়দা মাখানো
ম/য/়/দ/া/ /ম/া/খ/া/ন/ো,ময়দা মাখানো
***দ* *াখ*নো,ময়দা মাখানো
ম*়দা মাখে,ময়দা মাখে
ম-য-়-দ-া- -ম-া-খ-ে,ময়দা মাখে
ম/য/়/দ/া/ /ম/া/খ/ে,ময়দা মাখে
ম**দা মাখে,ময়দা মাখে
ময়দা স*ন্দরী,ময়দা সুন্দরী
ম-য-়-দ-া- -স-ু-ন-্-দ-র-ী,ময়দা সুন্দরী
ম/য/়/দ/া/ /স/ু/ন/্/দ/র/ী,ময়দা সুন্দরী
ম***া *ুন্*র*,ময়দা সুন্দরী
ময়ূরে* পালক,ময়ূরের পালক
ম-য-়-ূ-র-ে-র- -প-া-ল-ক,ময়ূরের পালক
ম/য/়/ূ/র/ে/র/ /প/া/ল/ক,ময়ূরের পালক
ময়*র*র*পালক,ময়ূরের পালক
ম*দা আটা,ময়দা আটা
ম-য়-দ-া- -আ-ট-া,ময়দা আটা
ম/য়/দ/া/ /আ/ট/া,ময়দা আটা
*য়দা*আট*,ময়দা আটা
ময়দা*কম,ময়দা কম
ম-য়-দ-া- -ক-ম,ময়দা কম
ম/য়/দ/া/ /ক/ম,ময়দা কম
ময়দ* ক*,ময়দা কম
ময়*া দাম,ময়দা দাম
ম-য়-দ-া- -দ-া-ম,ময়দা দাম
ম/য়/দ/া/ /দ/া/ম,ময়দা দাম
*য়দ**দ*ম,ময়দা দাম
ময়দ* বেশি,ময়দা বেশি
ম-য়-দ-া- -ব-ে-শ-ি,ময়দা বেশি
ম/য়/দ/া/ /ব/ে/শ/ি,ময়দা বেশি
ময়*া *েশি,ময়দা বেশি
ময়*া মাখলে,ময়দা মাখলে
ম-য়-দ-া- -ম-া-খ-ল-ে,ময়দা মাখলে
ম/য়/দ/া/ /ম/া/খ/ল/ে,ময়দা মাখলে
ময়** মা*লে,ময়দা মাখলে
ময়*া মাখা,ময়দা মাখা
ম-য়-দ-া- -ম-া-খ-া,ময়দা মাখা
ম/য়/দ/া/ /ম/া/খ/া,ময়দা মাখা
ম*দ* মা**,ময়দা মাখা
ম*দা মাখে,ময়দা মাখে
ম-য়-দ-া- -ম-া-খ-ে,ময়দা মাখে
ম/য়/দ/া/ /ম/া/খ/ে,ময়দা মাখে
ময়দা মাখ*,ময়দা মাখে
